6.934204948939772,7.471607845000098,9.992025151064126,8.801809348167314,9.085175462441217,11.60081236953968,10.455713581473603,11.145913596055093,8.549311038373908,9.739749690387363,
7.9776849318272935,8.33257792677724,8.181784157565934,11.74271583011039,10.499717369961223,10.104522980368161,11.91606223649241,9.972976635621702,9.53575858382345,9.822615550462793,
7.724646780279958,8.288053733386624,10.461088643953255,8.217268320532545,9.26855695874843,12.506712009978719,10.045252001227443,10.469300513130477,11.04731238638512,10.073084531331002,
8.557387762840374,8.324625940262884,8.447897677151051,7.815540118369885,9.025054531268292,8.229039501548781,10.677461128516239,11.0203746251549,9.208231487247481,10.083297224714387,
8.861465923106161,8.846326618644206,8.956257668737345,11.988680378562563,8.565533990936682,12.13945344877897,9.209693580099948,9.474286952418074,9.964427863657097,9.738054354018125,


23.46256218529445,16.224802495500988,20.4373622068569,18.243216450181038,17.185719447335384,18.905203919452344,18.7591106981972,23.357266253805914,21.455008775494928,20.38991614186796,
16.108775211216443,16.593259825058563,19.46417723603022,18.132272104830133,23.97105909759162,25.56323943802133,17.917702620173262,19.580253443888637,23.23288126204918,20.01078334425117,
19.601132211923918,16.530851422922552,19.774689087204557,21.88291202338506,19.158750681597343,20.08927018852945,19.689518059589755,20.31603151945104,24.03238412078147,20.239500123697578,
14.69037667692709,14.140928388892071,20.05331817358286,20.406924458183177,17.46325605105734,18.04206471341344,23.69067488312423,21.34085913505145,18.021978354447096,18.39996631432653,
18.351718940074633,15.752556816125239,16.459992670325594,20.24456902720688,16.201784845466847,20.21309175657125,18.847583701403867,23.86694293356403,23.612552401364926,22.25235800589431,

4.658902916879059,4.902045220140419,5.047885207192245,5.215355183739144,4.245895123513515,3.772482131270653,4.2603478793119525,3.938300442204731,5.128369583015088,6.188317941085709,
4.85435771379242,4.351522238085184,5.064356810470353,4.186347846106977,4.936982673413417,4.164528628412254,5.367543552016899,5.898608896843673,6.077307396191026,4.179860861989591,
4.007298886219781,5.91120195658001,4.353881466843368,4.55822234787186,4.830053901566525,4.5083012652992736,4.015677249638569,4.8382724053095005,4.647391027203774,6.087944882640064,
4.490227261450323,5.369139026326064,5.739022897379071,4.071767786677768,3.832938592093876,3.7083986319448585,4.632243557172507,4.456749917378232,3.9822921277365713,5.465173085704259,
5.463526962837056,5.293284816430961,5.168200927157363,3.7581153454262926,3.218322385461808,2.757881262779582,4.824955127193181,3.950885443297487,5.434822117127235,5.143250441299229,

